id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
7SK,99858.6272986094,139308.687016358,60408.5675808607,0.433631016662783,-1.20546014173526,7.84354864863027e-31,9.18479546754604e-28
LSU-rRNA_Hsa,9088.73201942493,6037.94291210976,12139.5211267401,2.01053923553881,1.00758249051029,8.36694082264412e-17,4.89884385165813e-14
MamGypLTR1b,808.732236251447,374.499360888652,1242.96511161424,3.31900462704342,1.73075064068706,3.12071850728621e-12,1.21812045734405e-09
L1PB3,3405.17388771242,4577.54290962615,2232.80486579869,0.487773661521185,-1.03571623634051,5.63843756311642e-12,1.65065259660233e-09
L1M4c,3155.23654127156,4180.74218082381,2129.73090171932,0.509414551198098,-0.973087924750117,1.11633373998401e-10,2.61445361904256e-08
MLT1B,9657.2143572798,11961.3362026421,7353.09251191749,0.61473838602524,-0.701955520994539,6.35297932514001e-09,1.23988979828983e-06
HERV3-int,425.03537143482,634.917861390306,215.152881479334,0.33886726860732,-1.56120780211503,4.82221674470574e-06,0.000806687972578632
HERVL18-int,523.610754532331,748.23616855144,298.985340513222,0.399586859175824,-1.32341895548476,5.92512513704518e-06,0.000820512019756777
HUERS-P3-int,1017.4790446747,678.233524970333,1356.72456437906,2.00037968403052,1.0002738581399,6.30624097165755e-06,0.000820512019756777
MamRTE1,7055.50563347289,5708.17838311527,8402.83288383051,1.47206907700818,0.557845371611562,4.09536058910833e-05,0.00479566724984585
LTR39,1669.60707264798,2652.84332440081,686.37082089515,0.25873025164431,-1.95047934606136,0.00014803108766684,0.0157585821507154
MamRep1151,288.584667961813,416.556757821836,160.61257810179,0.38557189407184,-1.37492820348807,0.000349046878569451,0.0340611579004023
MER61E,158.583059084469,69.5191442778378,247.6469738911,3.56228455432884,1.83280276313305,0.000390196236747038,0.0351476764023679
MER34A1,155.411731633268,66.4350777835432,244.388385482993,3.67860464135004,1.87915863075135,0.000474189227206334,0.0396625417899012
L1ME3G,5520.6259060586,6366.12604728716,4675.12576483005,0.734375306128644,-0.445410546926366,0.000731580731777539,0.0548609821665322
L1MB2,5462.93088827015,6302.0901448434,4623.77163169691,0.733688589884778,-0.446760245933982,0.000749594974094376,0.0548609821665322
LTR104_Mam,287.266741646907,415.484350611967,159.049132681847,0.382804147611296,-1.38532163364798,0.00218020602082065,0.135428501485256
THE1A-int,1165.12797710102,909.516484126022,1420.73947007603,1.56208215559859,0.643470332070013,0.00218992315406444,0.135428501485256
MER84,224.394365004676,322.573110034005,126.215619975346,0.391277561734891,-1.35373571529515,0.00219738815390254,0.135428501485256
MER11B,17913.2819003043,23188.5768041753,12637.9869964333,0.545009169952928,-0.875647590989873,0.00245670574169693,0.142758301842314
HERVK-int,231.299143215724,330.656654291973,131.941632139475,0.399029115025671,-1.32543407883898,0.00256014034046848,0.142758301842314
L1ME3F,2714.70714351746,3150.71955363986,2278.69473339506,0.723229946239614,-0.467473679306649,0.0027920417667918,0.148612768586963
MST-int,197.659668120516,284.371493409264,110.947842831768,0.390151071408879,-1.35789523303946,0.00385045586901385,0.189517152870143
Charlie29a,512.690433742937,366.595569008805,658.785298477069,1.7970356277308,0.845619011764394,0.00399227337623347,0.189517152870143
7SLRNA,79169.5090813216,102038.739840062,56300.2783225817,0.551753955515605,-0.857903027686882,0.00404605364795351,0.189517152870143
